TicketNumber,Price,DateOfPurchase,TicketCode
119060,12.0000000000,2019-04-04,1
119061,10.0000000000,2019-04-04,4
119062,10.0000000000,2019-04-04,4
119063,12.0000000000,2019-04-04,1
119064,10.0000000000,2019-04-04,4
119065,10.0000000000,2019-04-04,4
119066,10.0000000000,2019-04-04,3
119067,8.0000000000,2019-04-04,2
119068,8.0000000000,2019-04-04,2
119069,8.0000000000,2019-04-04,2
119070,10.0000000000,2019-04-04,3
119071,8.0000000000,2019-04-04,2
119072,8.0000000000,2019-04-04,2
119073,12.0000000000,2019-04-04,1
119074,10.0000000000,2019-04-04,4
119075,8.0000000000,2019-04-04,2
119076,8.0000000000,2019-04-04,2
119077,12.0000000000,2019-04-04,1
119078,10.0000000000,2019-04-04,3
119079,10.0000000000,2019-04-04,4
119080,10.0000000000,2019-04-04,3
119081,10.0000000000,2019-04-04,3
119082,8.0000000000,2019-04-04,2
119083,10.0000000000,2019-04-04,3
119084,10.0000000000,2019-04-04,3
119085,8.0000000000,2019-04-04,2
119086,8.0000000000,2019-04-04,2
119087,12.0000000000,2019-04-04,1
119088,12.0000000000,2019-04-04,1
119089,8.0000000000,2019-04-04,2
119090,12.0000000000,2019-04-04,1
119091,12.0000000000,2019-04-04,1
119092,10.0000000000,2019-04-04,4
119093,10.0000000000,2019-04-04,4
119094,10.0000000000,2019-04-04,4
119095,10.0000000000,2019-04-04,3
119096,10.0000000000,2019-04-04,4
119097,10.0000000000,2019-04-04,4
119098,10.0000000000,2019-04-04,3
119099,12.0000000000,2019-04-04,1
119100,8.0000000000,2019-04-04,2
119101,8.0000000000,2019-04-04,2
119102,10.0000000000,2019-04-04,3
119103,12.0000000000,2019-04-04,1
119104,10.0000000000,2019-04-04,4
119105,10.0000000000,2019-04-04,4
119106,12.0000000000,2019-04-04,1
119107,10.0000000000,2019-04-04,3
119108,10.0000000000,2019-04-04,3
119109,8.0000000000,2019-04-04,2
119110,10.0000000000,2019-04-04,3
119111,10.0000000000,2019-04-04,3
119112,8.0000000000,2019-04-04,2
119113,10.0000000000,2019-04-04,3
119114,12.0000000000,2019-04-04,1
119115,10.0000000000,2019-04-04,4
119116,10.0000000000,2019-04-04,4
119117,10.0000000000,2019-04-04,3
119118,10.0000000000,2019-04-04,4
119119,10.0000000000,2019-04-04,4
119120,12.0000000000,2019-04-04,1
119121,10.0000000000,2019-04-04,4
119122,8.0000000000,2019-04-04,2
119123,10.0000000000,2019-04-04,3
119124,8.0000000000,2019-04-04,2
119125,8.0000000000,2019-04-04,2
119126,8.0000000000,2019-04-04,2
119127,12.0000000000,2019-04-04,1
119128,8.0000000000,2019-04-04,2
119129,12.0000000000,2019-04-04,1
119130,12.0000000000,2019-04-04,1
119131,10.0000000000,2019-04-04,4
119132,10.0000000000,2019-04-04,4
119133,10.0000000000,2019-04-04,3
119134,10.0000000000,2019-04-04,3
119135,12.0000000000,2019-04-04,1
119136,10.0000000000,2019-04-04,4
119137,10.0000000000,2019-04-04,3
119138,10.0000000000,2019-04-04,4
119139,10.0000000000,2019-04-04,4
119140,10.0000000000,2019-04-04,4
119141,10.0000000000,2019-04-04,3
119142,10.0000000000,2019-04-04,4
119143,10.0000000000,2019-04-04,3
119144,10.0000000000,2019-04-04,3
119145,10.0000000000,2019-04-04,3
119146,12.0000000000,2019-04-04,1
119147,10.0000000000,2019-04-04,4
119148,10.0000000000,2019-04-04,4
119149,10.0000000000,2019-04-04,3
119150,10.0000000000,2019-04-04,3
119151,8.0000000000,2019-04-04,2
119152,10.0000000000,2019-04-04,4
119153,8.0000000000,2019-04-04,2
119154,10.0000000000,2019-04-04,3
119155,12.0000000000,2019-04-04,1
119156,8.0000000000,2019-04-04,2
119157,8.0000000000,2019-04-04,2
119158,10.0000000000,2019-04-05,3
119159,12.0000000000,2019-04-05,1
119160,10.0000000000,2019-04-05,4
119161,8.0000000000,2019-04-05,2
119162,8.0000000000,2019-04-05,2
119163,12.0000000000,2019-04-05,1
119164,12.0000000000,2019-04-05,1
119165,12.0000000000,2019-04-05,1
119166,10.0000000000,2019-04-05,4
119167,12.0000000000,2019-04-05,1
119168,12.0000000000,2019-04-05,1
119169,8.0000000000,2019-04-05,2
119170,10.0000000000,2019-04-05,4
119171,8.0000000000,2019-04-05,2
119172,10.0000000000,2019-04-05,4
119173,12.0000000000,2019-04-05,1
119174,12.0000000000,2019-04-05,1
119175,10.0000000000,2019-04-05,4
119176,10.0000000000,2019-04-05,4
119177,12.0000000000,2019-04-05,1
119178,10.0000000000,2019-04-05,4
119179,8.0000000000,2019-04-05,2
119180,10.0000000000,2019-04-05,3
119181,10.0000000000,2019-04-05,3
119182,10.0000000000,2019-04-05,3
119183,10.0000000000,2019-04-05,3
119184,10.0000000000,2019-04-05,4
119185,10.0000000000,2019-04-05,4
119186,10.0000000000,2019-04-05,3
119187,8.0000000000,2019-04-05,2
119188,8.0000000000,2019-04-05,2
119189,8.0000000000,2019-04-05,2
119190,10.0000000000,2019-04-05,3
119191,8.0000000000,2019-04-05,2
119192,8.0000000000,2019-04-05,2
119193,12.0000000000,2019-04-05,1
119194,10.0000000000,2019-04-05,4
119195,10.0000000000,2019-04-05,4
119196,10.0000000000,2019-04-05,4
119197,10.0000000000,2019-04-05,3
119198,10.0000000000,2019-04-05,4
119199,10.0000000000,2019-04-05,4
119200,10.0000000000,2019-04-05,3
119201,8.0000000000,2019-04-05,2
119202,8.0000000000,2019-04-05,2
119203,12.0000000000,2019-04-05,1
119204,8.0000000000,2019-04-05,2
119205,8.0000000000,2019-04-05,2
119206,8.0000000000,2019-04-05,2
119207,12.0000000000,2019-04-05,1
119208,12.0000000000,2019-04-05,1
119209,8.0000000000,2019-04-05,2
119210,12.0000000000,2019-04-05,1
119211,12.0000000000,2019-04-05,1
119212,8.0000000000,2019-04-05,2
119213,8.0000000000,2019-04-05,2
119214,8.0000000000,2019-04-05,2
119215,10.0000000000,2019-04-05,3
119216,12.0000000000,2019-04-05,1
119217,10.0000000000,2019-04-05,4
119218,12.0000000000,2019-04-05,1
119219,12.0000000000,2019-04-05,1
119220,12.0000000000,2019-04-05,1
119221,12.0000000000,2019-04-05,1
119222,8.0000000000,2019-04-05,2
119223,12.0000000000,2019-04-05,1
119224,12.0000000000,2019-04-05,1
119225,10.0000000000,2019-04-05,3
119226,10.0000000000,2019-04-05,4
119227,10.0000000000,2019-04-06,3
119228,12.0000000000,2019-04-06,1
119229,10.0000000000,2019-04-06,3
119230,10.0000000000,2019-04-06,4
119231,10.0000000000,2019-04-06,3
119232,10.0000000000,2019-04-06,3
119233,10.0000000000,2019-04-06,3
119234,8.0000000000,2019-04-06,2
119235,10.0000000000,2019-04-06,3
119236,12.0000000000,2019-04-06,1
119237,8.0000000000,2019-04-06,2
119238,8.0000000000,2019-04-06,2
119239,8.0000000000,2019-04-06,2
119240,8.0000000000,2019-04-06,2
119241,12.0000000000,2019-04-06,1
119242,8.0000000000,2019-04-06,2
119243,12.0000000000,2019-04-06,1
119244,8.0000000000,2019-04-06,2
119245,8.0000000000,2019-04-06,2
119246,12.0000000000,2019-04-06,1
119247,8.0000000000,2019-04-06,2
119248,10.0000000000,2019-04-06,4
119249,12.0000000000,2019-04-06,1
119250,10.0000000000,2019-04-06,4
119251,10.0000000000,2019-04-06,4
119252,10.0000000000,2019-04-06,4
119253,10.0000000000,2019-04-06,3
119254,10.0000000000,2019-04-06,4
119255,8.0000000000,2019-04-06,2
119256,10.0000000000,2019-04-06,3
119257,10.0000000000,2019-04-06,3
119258,8.0000000000,2019-04-06,2
119259,8.0000000000,2019-04-06,2
119260,10.0000000000,2019-04-06,3
119261,10.0000000000,2019-04-06,3
119262,10.0000000000,2019-04-06,3
119263,12.0000000000,2019-04-06,1
119264,8.0000000000,2019-04-06,2
119265,12.0000000000,2019-04-06,1
119266,12.0000000000,2019-04-06,1
119267,8.0000000000,2019-04-06,2
119268,12.0000000000,2019-04-06,1
119269,10.0000000000,2019-04-06,4
119270,10.0000000000,2019-04-06,3
119271,10.0000000000,2019-04-06,4
119272,10.0000000000,2019-04-06,4
119273,12.0000000000,2019-04-06,1
119274,10.0000000000,2019-04-06,4
119275,10.0000000000,2019-04-06,4
119276,10.0000000000,2019-04-06,3
119277,8.0000000000,2019-04-06,2
119278,8.0000000000,2019-04-06,2
119279,12.0000000000,2019-04-06,1
119280,10.0000000000,2019-04-06,3
119281,12.0000000000,2019-04-06,1
119282,8.0000000000,2019-04-06,2
119283,8.0000000000,2019-04-06,2
119284,8.0000000000,2019-04-06,2
119285,12.0000000000,2019-04-06,1
119286,8.0000000000,2019-04-06,2
119287,10.0000000000,2019-04-06,4
119288,12.0000000000,2019-04-06,1
119289,12.0000000000,2019-04-06,1
119290,10.0000000000,2019-04-06,4
119291,12.0000000000,2019-04-06,1
119292,10.0000000000,2019-04-06,3
119293,10.0000000000,2019-04-06,3
119294,12.0000000000,2019-04-06,1
119295,10.0000000000,2019-04-06,4
119296,10.0000000000,2019-04-06,4
119297,10.0000000000,2019-04-06,3
119298,10.0000000000,2019-04-06,3
119299,10.0000000000,2019-04-06,4
119300,8.0000000000,2019-04-06,2
119301,10.0000000000,2019-04-06,3
119302,8.0000000000,2019-04-07,2
119303,8.0000000000,2019-04-07,2
119304,12.0000000000,2019-04-07,1
119305,12.0000000000,2019-04-07,1
119306,8.0000000000,2019-04-07,2
119307,10.0000000000,2019-04-07,4
119308,12.0000000000,2019-04-07,1
119309,10.0000000000,2019-04-07,4
119310,10.0000000000,2019-04-07,4
119311,12.0000000000,2019-04-07,1
119312,12.0000000000,2019-04-07,1
119313,10.0000000000,2019-04-07,3
119314,10.0000000000,2019-04-07,4
119315,10.0000000000,2019-04-07,4
119316,12.0000000000,2019-04-07,1
119317,10.0000000000,2019-04-07,4
119318,12.0000000000,2019-04-07,1
119319,10.0000000000,2019-04-07,4
119320,10.0000000000,2019-04-07,4
119321,10.0000000000,2019-04-07,3
119322,12.0000000000,2019-04-07,1
119323,8.0000000000,2019-04-07,2
119324,10.0000000000,2019-04-07,4
119325,10.0000000000,2019-04-07,4
119326,12.0000000000,2019-04-07,1
119327,12.0000000000,2019-04-07,1
119328,10.0000000000,2019-04-07,4
119329,12.0000000000,2019-04-07,1
119330,10.0000000000,2019-04-07,3
119331,10.0000000000,2019-04-07,3
119332,10.0000000000,2019-04-07,4
119333,10.0000000000,2019-04-07,3
119334,10.0000000000,2019-04-07,3
119335,8.0000000000,2019-04-07,2
119336,8.0000000000,2019-04-08,2
119337,12.0000000000,2019-04-08,1
119338,8.0000000000,2019-04-08,2
119339,8.0000000000,2019-04-08,2
119340,8.0000000000,2019-04-08,2
119341,12.0000000000,2019-04-08,1
119342,10.0000000000,2019-04-08,4
119343,10.0000000000,2019-04-08,4
119344,12.0000000000,2019-04-08,1
119345,12.0000000000,2019-04-08,1
119346,10.0000000000,2019-04-08,3
119347,10.0000000000,2019-04-08,4
119348,10.0000000000,2019-04-08,3
119349,10.0000000000,2019-04-08,3
119350,10.0000000000,2019-04-08,4
119351,10.0000000000,2019-04-08,3
119352,10.0000000000,2019-04-08,3
119353,12.0000000000,2019-04-08,1
119354,8.0000000000,2019-04-08,2
119355,8.0000000000,2019-04-08,2
119356,10.0000000000,2019-04-08,3
119357,8.0000000000,2019-04-08,2
119358,8.0000000000,2019-04-08,2
119359,12.0000000000,2019-04-08,1
119360,12.0000000000,2019-04-08,1
119361,12.0000000000,2019-04-08,1
119362,8.0000000000,2019-04-08,2
119363,10.0000000000,2019-04-08,4
119364,12.0000000000,2019-04-08,1
119365,12.0000000000,2019-04-08,1
119366,10.0000000000,2019-04-08,4
119367,10.0000000000,2019-04-08,4
119368,10.0000000000,2019-04-08,3
119369,10.0000000000,2019-04-08,3
119370,10.0000000000,2019-04-08,4
119371,10.0000000000,2019-04-08,4
119372,8.0000000000,2019-04-08,2
119373,10.0000000000,2019-04-08,3
119374,10.0000000000,2019-04-08,3
119375,8.0000000000,2019-04-08,2
119376,10.0000000000,2019-04-08,3
119377,10.0000000000,2019-04-08,3
119378,8.0000000000,2019-04-08,2
119379,8.0000000000,2019-04-08,2
119380,8.0000000000,2019-04-08,2
119381,10.0000000000,2019-04-08,3
119382,12.0000000000,2019-04-08,1
119383,10.0000000000,2019-04-08,4
119384,12.0000000000,2019-04-08,1
119385,12.0000000000,2019-04-08,1
119386,12.0000000000,2019-04-09,1
119387,10.0000000000,2019-04-09,4
119388,12.0000000000,2019-04-09,1
119389,10.0000000000,2019-04-09,3
119390,10.0000000000,2019-04-09,4
119391,10.0000000000,2019-04-09,4
119392,10.0000000000,2019-04-09,3
119393,10.0000000000,2019-04-09,3
119394,10.0000000000,2019-04-09,3
119395,10.0000000000,2019-04-09,4
119396,10.0000000000,2019-04-09,4
119397,8.0000000000,2019-04-09,2
119398,12.0000000000,2019-04-09,1
119399,8.0000000000,2019-04-09,2
119400,8.0000000000,2019-04-09,2
119401,10.0000000000,2019-04-09,3
119402,8.0000000000,2019-04-09,2
119403,8.0000000000,2019-04-09,2
119404,12.0000000000,2019-04-09,1
119405,12.0000000000,2019-04-09,1
119406,12.0000000000,2019-04-09,1
119407,8.0000000000,2019-04-09,2
119408,12.0000000000,2019-04-09,1
119409,10.0000000000,2019-04-09,3
119410,10.0000000000,2019-04-09,4
119411,10.0000000000,2019-04-09,4
119412,10.0000000000,2019-04-09,4
119413,10.0000000000,2019-04-09,3
119414,10.0000000000,2019-04-09,3
119415,10.0000000000,2019-04-10,4
119416,10.0000000000,2019-04-10,4
119417,8.0000000000,2019-04-10,2
119418,10.0000000000,2019-04-10,3
119419,8.0000000000,2019-04-10,2
119420,8.0000000000,2019-04-10,2
119421,10.0000000000,2019-04-10,3
119422,8.0000000000,2019-04-10,2
119423,8.0000000000,2019-04-10,2
119424,12.0000000000,2019-04-10,1
119425,12.0000000000,2019-04-10,1
119426,10.0000000000,2019-04-10,3
119427,12.0000000000,2019-04-10,1
119428,10.0000000000,2019-04-10,4
119429,12.0000000000,2019-04-10,1
119430,12.0000000000,2019-04-10,1
119431,12.0000000000,2019-04-10,1
119432,10.0000000000,2019-04-10,3
119433,10.0000000000,2019-04-10,4
119434,8.0000000000,2019-04-10,2
119435,10.0000000000,2019-04-10,3
119436,8.0000000000,2019-04-10,2
119437,8.0000000000,2019-04-10,2
119438,10.0000000000,2019-04-10,3
119439,8.0000000000,2019-04-10,2
119440,8.0000000000,2019-04-10,2
119441,10.0000000000,2019-04-10,4
119442,12.0000000000,2019-04-10,1
119443,12.0000000000,2019-04-10,1
119444,8.0000000000,2019-04-10,2
119445,10.0000000000,2019-04-10,4
119446,10.0000000000,2019-04-10,4
119447,12.0000000000,2019-04-10,1
119448,12.0000000000,2019-04-10,1
119449,10.0000000000,2019-04-10,4
119450,12.0000000000,2019-04-10,1
119451,10.0000000000,2019-04-10,3
119452,10.0000000000,2019-04-10,3
119453,8.0000000000,2019-04-10,2
119454,10.0000000000,2019-04-10,3
119455,10.0000000000,2019-04-10,3
119456,8.0000000000,2019-04-10,2
119457,8.0000000000,2019-04-10,2
119458,8.0000000000,2019-04-10,2
119459,10.0000000000,2019-04-10,3
119460,12.0000000000,2019-04-10,1
119461,8.0000000000,2019-04-10,2
119462,8.0000000000,2019-04-10,2
119463,10.0000000000,2019-04-10,3
119464,12.0000000000,2019-04-10,1
119465,8.0000000000,2019-04-10,2
119466,10.0000000000,2019-04-10,4
119467,12.0000000000,2019-04-10,1
119468,12.0000000000,2019-04-10,1
119469,10.0000000000,2019-04-10,4
119470,12.0000000000,2019-04-10,1
119471,10.0000000000,2019-04-10,3
119472,10.0000000000,2019-04-10,3
119473,10.0000000000,2019-04-10,4
119474,10.0000000000,2019-04-10,4
119475,10.0000000000,2019-04-10,3
119476,10.0000000000,2019-04-10,4
119477,8.0000000000,2019-04-10,2
119478,12.0000000000,2019-04-10,1
119479,12.0000000000,2019-04-10,1
119480,10.0000000000,2019-04-10,3
119481,8.0000000000,2019-04-10,2
119482,12.0000000000,2019-04-10,1
119483,12.0000000000,2019-04-10,1
119484,8.0000000000,2019-04-10,2
119485,8.0000000000,2019-04-10,2
119486,10.0000000000,2019-04-10,4
119487,12.0000000000,2019-04-10,1
119488,10.0000000000,2019-04-10,4
119489,8.0000000000,2019-04-10,2
119490,10.0000000000,2019-04-10,4
119491,12.0000000000,2019-04-10,1
119492,10.0000000000,2019-04-10,3
119493,10.0000000000,2019-04-10,4
119494,10.0000000000,2019-04-10,4
119495,12.0000000000,2019-04-10,1
119496,10.0000000000,2019-04-10,4
119497,8.0000000000,2019-04-10,2
119498,8.0000000000,2019-04-10,2
119499,10.0000000000,2019-04-10,3
119500,10.0000000000,2019-04-10,3
119501,8.0000000000,2019-04-10,2
119502,10.0000000000,2019-04-10,3
119503,10.0000000000,2019-04-10,3
119504,8.0000000000,2019-04-10,2
119505,8.0000000000,2019-04-10,2
119506,8.0000000000,2019-04-10,2
119507,12.0000000000,2019-04-10,1
119508,12.0000000000,2019-04-10,1
119509,8.0000000000,2019-04-10,2
119510,8.0000000000,2019-04-10,2
119511,10.0000000000,2019-04-10,4
119512,12.0000000000,2019-04-10,1
119513,12.0000000000,2019-04-10,1
119514,10.0000000000,2019-04-11,4
119515,12.0000000000,2019-04-11,1
119516,10.0000000000,2019-04-11,3
119517,10.0000000000,2019-04-11,3
119518,12.0000000000,2019-04-11,1
119519,10.0000000000,2019-04-11,4
119520,10.0000000000,2019-04-11,4
119521,10.0000000000,2019-04-11,4
119522,12.0000000000,2019-04-11,1
119523,10.0000000000,2019-04-11,4
119524,8.0000000000,2019-04-11,2
119525,10.0000000000,2019-04-11,4
119526,10.0000000000,2019-04-11,3
119527,10.0000000000,2019-04-11,4
119528,8.0000000000,2019-04-11,2
119529,8.0000000000,2019-04-11,2
119530,10.0000000000,2019-04-11,3
119531,10.0000000000,2019-04-11,3
119532,10.0000000000,2019-04-11,3
119533,10.0000000000,2019-04-11,3
119534,10.0000000000,2019-04-11,4
119535,10.0000000000,2019-04-11,4
119536,10.0000000000,2019-04-11,4
119537,8.0000000000,2019-04-11,2
119538,10.0000000000,2019-04-11,3
119539,10.0000000000,2019-04-11,3
119540,10.0000000000,2019-04-11,4
119541,8.0000000000,2019-04-11,2
119542,12.0000000000,2019-04-11,1
119543,8.0000000000,2019-04-11,2
119544,10.0000000000,2019-04-11,4
119545,10.0000000000,2019-04-11,4
119546,12.0000000000,2019-04-11,1
119547,10.0000000000,2019-04-11,4
119548,10.0000000000,2019-04-11,4
119549,10.0000000000,2019-04-11,3
119550,10.0000000000,2019-04-11,3
119551,10.0000000000,2019-04-11,3
119552,10.0000000000,2019-04-11,4
119553,8.0000000000,2019-04-11,2
119554,10.0000000000,2019-04-11,3
119555,10.0000000000,2019-04-11,3
119556,10.0000000000,2019-04-11,3
119557,8.0000000000,2019-04-11,2
119558,10.0000000000,2019-04-11,3
119559,12.0000000000,2019-04-11,1
119560,10.0000000000,2019-04-11,3
119561,12.0000000000,2019-04-11,1
119562,10.0000000000,2019-04-11,3
119563,8.0000000000,2019-04-11,2
119564,12.0000000000,2019-04-11,1
119565,8.0000000000,2019-04-11,2
119566,8.0000000000,2019-04-11,2
119567,10.0000000000,2019-04-11,4
119568,12.0000000000,2019-04-11,1
119569,12.0000000000,2019-04-11,1
119570,8.0000000000,2019-04-11,2
119571,10.0000000000,2019-04-11,4
119572,8.0000000000,2019-04-11,2
119573,12.0000000000,2019-04-11,1
119574,12.0000000000,2019-04-11,1
119575,10.0000000000,2019-04-11,4
119576,10.0000000000,2019-04-11,4
119577,12.0000000000,2019-04-11,1
119578,12.0000000000,2019-04-11,1
119579,10.0000000000,2019-04-11,3
119580,10.0000000000,2019-04-11,4
119581,10.0000000000,2019-04-11,4
119582,10.0000000000,2019-04-11,3
119583,10.0000000000,2019-04-11,3
119584,8.0000000000,2019-04-11,2
119585,8.0000000000,2019-04-11,2
119586,10.0000000000,2019-04-11,4
119587,10.0000000000,2019-04-11,3
119588,10.0000000000,2019-04-11,3
119589,8.0000000000,2019-04-11,2
119590,10.0000000000,2019-04-11,3
119591,10.0000000000,2019-04-11,3
119592,12.0000000000,2019-04-11,1
119593,8.0000000000,2019-04-11,2
119594,8.0000000000,2019-04-11,2
119595,10.0000000000,2019-04-11,3
119596,12.0000000000,2019-04-11,1
119597,12.0000000000,2019-04-11,1
119598,8.0000000000,2019-04-11,2
119599,8.0000000000,2019-04-11,2
119600,8.0000000000,2019-04-11,2
119601,12.0000000000,2019-04-11,1
119602,12.0000000000,2019-04-11,1
119603,12.0000000000,2019-04-11,1
119604,8.0000000000,2019-04-11,2
119605,8.0000000000,2019-04-11,2
119606,10.0000000000,2019-04-11,3
119607,12.0000000000,2019-04-11,1
119608,12.0000000000,2019-04-11,1
119609,8.0000000000,2019-04-11,2
119610,8.0000000000,2019-04-11,2
119611,12.0000000000,2019-04-11,1
119612,10.0000000000,2019-04-11,4
119613,10.0000000000,2019-04-11,4
119614,10.0000000000,2019-04-11,4
119615,12.0000000000,2019-04-11,1
119616,10.0000000000,2019-04-11,3
119617,10.0000000000,2019-04-11,4
119618,10.0000000000,2019-04-11,4
119619,10.0000000000,2019-04-11,4
119620,10.0000000000,2019-04-11,3
119621,10.0000000000,2019-04-11,3
119622,10.0000000000,2019-04-11,4
119623,10.0000000000,2019-04-11,3
119624,10.0000000000,2019-04-11,4
119625,10.0000000000,2019-04-11,4
119626,12.0000000000,2019-04-11,1
119627,10.0000000000,2019-04-11,4
119628,12.0000000000,2019-04-11,1
119629,10.0000000000,2019-04-12,3
119630,10.0000000000,2019-04-12,4
119631,8.0000000000,2019-04-12,2
119632,10.0000000000,2019-04-12,4
119633,10.0000000000,2019-04-12,4
119634,12.0000000000,2019-04-12,1
119635,12.0000000000,2019-04-12,1
119636,10.0000000000,2019-04-12,4
119637,12.0000000000,2019-04-12,1
119638,12.0000000000,2019-04-12,1
119639,8.0000000000,2019-04-12,2
119640,12.0000000000,2019-04-12,1
119641,10.0000000000,2019-04-12,4
119642,12.0000000000,2019-04-12,1
119643,12.0000000000,2019-04-12,1
119644,12.0000000000,2019-04-12,1
119645,12.0000000000,2019-04-12,1
119646,8.0000000000,2019-04-12,2
119647,8.0000000000,2019-04-12,2
119648,10.0000000000,2019-04-12,3
119649,10.0000000000,2019-04-12,3
119650,10.0000000000,2019-04-12,4
119651,10.0000000000,2019-04-12,4
119652,10.0000000000,2019-04-12,4
119653,8.0000000000,2019-04-12,2
119654,10.0000000000,2019-04-12,3
119655,8.0000000000,2019-04-12,2
119656,8.0000000000,2019-04-12,2
119657,10.0000000000,2019-04-12,3
119658,10.0000000000,2019-04-12,3
